,Unnamed: 0,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
2816,2816,/orange/idtrees-collab/draped/2019_WOOD_3_482000_5216000_image.shp,482972.4114444842,5216506.0425673565,0,,2019,WOOD,POINT (482972.4114444842 5216506.042567356),82
2817,2817,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5222000_image.shp,484361.6447671321,5222461.078078062,0,,2019,WOOD,POINT (484361.6447671321 5222461.078078062),82
2818,2818,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5217000_image.shp,481266.922023722,5217230.490258672,1,3.226000070571899,2019,WOOD,POINT (481266.922023722 5217230.490258672),71
2819,2819,/orange/idtrees-collab/draped/2019_WOOD_3_487000_5219000_image.shp,487863.2730448367,5219648.194878004,0,,2019,WOOD,POINT (487863.2730448367 5219648.194878004),71
2820,2820,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5222000_image.shp,489752.2822219914,5222003.558115025,0,,2019,WOOD,POINT (489752.2822219914 5222003.558115025),82
2821,2821,/orange/idtrees-collab/draped/2019_WOOD_3_496000_5217000_image.shp,496135.4760852314,5217744.133066078,0,,2019,WOOD,POINT (496135.4760852314 5217744.133066078),71
2822,2822,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5218000_image.shp,485067.354557165,5218116.313909195,0,,2019,WOOD,POINT (485067.354557165 5218116.313909195),82
2823,2823,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5221000_image.shp,490278.6396498405,5221282.08224746,1,3.125899245643616,2019,WOOD,POINT (490278.6396498405 5221282.08224746),71
2824,2824,/orange/idtrees-collab/draped/2019_WOOD_3_493000_5227000_image.shp,493721.11717130383,5227133.0214152215,0,,2019,WOOD,POINT (493721.1171713038 5227133.021415222),82
2825,2825,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5218000_image.shp,478528.63854043005,5218892.85790184,0,,2019,WOOD,POINT (478528.6385404301 5218892.85790184),11
2826,2826,/orange/idtrees-collab/draped/2019_WOOD_3_494000_5224000_image.shp,494619.3526302128,5224091.253293146,8,6.002616096958518,2019,WOOD,POINT (494619.3526302128 5224091.253293146),41
2827,2827,/orange/idtrees-collab/draped/2019_WOOD_3_476000_5215000_image.shp,476144.35043967643,5215636.489851753,1,7.287059470129013,2019,WOOD,POINT (476144.3504396764 5215636.489851753),71
2828,2828,/orange/idtrees-collab/draped/2019_WOOD_3_495000_5224000_image.shp,495936.66582208354,5224740.295335521,0,,2019,WOOD,POINT (495936.6658220835 5224740.295335521),81
2829,2829,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5228000_image.shp,490298.9008343964,5228567.134272778,0,,2019,WOOD,POINT (490298.9008343964 5228567.134272778),71
2830,2830,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5229000_image.shp,485489.6407297675,5229934.362543029,0,,2019,WOOD,POINT (485489.6407297675 5229934.362543029),71
2831,2831,/orange/idtrees-collab/draped/2019_WOOD_3_486000_5230000_image.shp,486662.6310003318,5230326.957869628,0,,2019,WOOD,POINT (486662.6310003318 5230326.957869628),71
2832,2832,/orange/idtrees-collab/draped/2019_WOOD_3_482000_5223000_image.shp,482491.7747497906,5223253.914873228,0,,2019,WOOD,POINT (482491.7747497906 5223253.914873228),71
2833,2833,/orange/idtrees-collab/draped/2019_WOOD_3_483000_5223000_image.shp,483338.15479889844,5223676.559633017,0,,2019,WOOD,POINT (483338.1547988984 5223676.559633017),95
2834,2834,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5222000_image.shp,490238.16922233475,5222481.345803993,0,,2019,WOOD,POINT (490238.1692223347 5222481.345803993),82
2835,2835,/orange/idtrees-collab/draped/2019_WOOD_3_493000_5221000_image.shp,493791.7115457171,5221090.832239593,1,3.0236923342943185,2019,WOOD,POINT (493791.7115457171 5221090.832239593),71
2836,2836,/orange/idtrees-collab/draped/2019_WOOD_3_496000_5218000_image.shp,496195.81666809187,5218498.899649113,0,,2019,WOOD,POINT (496195.8166680919 5218498.899649113),71
2837,2837,/orange/idtrees-collab/draped/2019_WOOD_3_482000_5220000_image.shp,482861.1338469297,5220829.019796823,0,,2019,WOOD,POINT (482861.1338469297 5220829.019796823),71
2838,2838,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5227000_image.shp,488993.72955616866,5227984.916560912,1,4.859145375776291,2019,WOOD,POINT (488993.7295561687 5227984.916560912),71
2839,2839,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5219000_image.shp,488839.55435398343,5219126.807351901,2,3.4668680426001552,2019,WOOD,POINT (488839.5543539834 5219126.807351901),71
2840,2840,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5227000_image.shp,484597.90607718437,5227171.793785553,0,,2019,WOOD,POINT (484597.9060771844 5227171.793785553),71
2841,2841,/orange/idtrees-collab/draped/2019_WOOD_3_477000_5224000_image.shp,477924.84219942964,5224630.706532661,0,,2019,WOOD,POINT (477924.8421994296 5224630.706532661),21
2842,2842,/orange/idtrees-collab/draped/2019_WOOD_3_476000_5221000_image.shp,476431.2205849692,5221327.593067426,0,,2019,WOOD,POINT (476431.2205849692 5221327.593067426),82
2843,2843,/orange/idtrees-collab/draped/2019_WOOD_3_476000_5217000_image.shp,476397.4314184464,5217259.732223587,0,,2019,WOOD,POINT (476397.4314184464 5217259.732223587),71
2844,2844,/orange/idtrees-collab/draped/2019_WOOD_3_496000_5219000_image.shp,496470.9267504546,5219225.200559925,0,,2019,WOOD,POINT (496470.9267504546 5219225.200559925),71
2845,2845,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5223000_image.shp,484390.73335366364,5223040.510426996,0,,2019,WOOD,POINT (484390.7333536636 5223040.510426996),81
2846,2846,/orange/idtrees-collab/draped/2019_WOOD_3_495000_5217000_image.shp,495762.2322943345,5217187.0439976035,0,,2019,WOOD,POINT (495762.2322943345 5217187.043997603),82
2847,2847,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5226000_image.shp,488645.7862670018,5226472.332883684,0,,2019,WOOD,POINT (488645.7862670018 5226472.332883684),71
2848,2848,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5219000_image.shp,490237.2674477125,5219164.154403111,0,,2019,WOOD,POINT (490237.2674477125 5219164.154403111),11
2849,2849,/orange/idtrees-collab/draped/2019_WOOD_3_487000_5220000_image.shp,487878.1217043756,5220636.265632862,4,4.353328913736344,2019,WOOD,POINT (487878.1217043756 5220636.265632862),11
2850,2850,/orange/idtrees-collab/draped/2019_WOOD_3_483000_5223000_image.shp,483295.14426780713,5223281.943579763,0,,2019,WOOD,POINT (483295.1442678071 5223281.943579763),95
2851,2851,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5221000_image.shp,488104.083096969,5221445.513613728,0,,2019,WOOD,POINT (488104.083096969 5221445.513613728),71
2852,2852,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5222000_image.shp,488414.2244190855,5222449.547981512,0,,2019,WOOD,POINT (488414.2244190855 5222449.547981512),82
2853,2853,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5224000_image.shp,480374.7752187888,5224363.923714253,0,,2019,WOOD,POINT (480374.7752187888 5224363.923714253),82
2854,2854,/orange/idtrees-collab/draped/2019_WOOD_3_491000_5227000_image.shp,491534.6022436968,5227186.692049813,0,,2019,WOOD,POINT (491534.6022436968 5227186.692049813),82
2855,2855,/orange/idtrees-collab/draped/2019_WOOD_3_486000_5217000_image.shp,486295.0354606776,5217857.763142765,0,,2019,WOOD,POINT (486295.0354606776 5217857.763142765),82
2856,2856,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5226000_image.shp,489726.5743233858,5226437.436274037,0,,2019,WOOD,POINT (489726.5743233858 5226437.436274037),71
2857,2857,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5222000_image.shp,485459.0678051915,5222743.0880724285,0,,2019,WOOD,POINT (485459.0678051915 5222743.088072428),81
2858,2858,/orange/idtrees-collab/draped/2019_WOOD_3_492000_5220000_image.shp,492949.3734687704,5220656.475691652,5,3.3837018558979035,2019,WOOD,POINT (492949.3734687704 5220656.475691652),71
2859,2859,/orange/idtrees-collab/draped/2019_WOOD_3_476000_5215000_image.shp,476205.20883974654,5215522.986733888,0,,2019,WOOD,POINT (476205.2088397465 5215522.986733888),11
2860,2860,/orange/idtrees-collab/draped/2019_WOOD_3_482000_5227000_image.shp,482672.2427234018,5227697.469846735,0,,2019,WOOD,POINT (482672.2427234018 5227697.469846735),95
2861,2861,/orange/idtrees-collab/draped/2019_WOOD_3_486000_5220000_image.shp,486419.6587525973,5220355.471672939,0,,2019,WOOD,POINT (486419.6587525973 5220355.471672939),82
2862,2862,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5217000_image.shp,490897.3699732451,5217773.066332626,0,,2019,WOOD,POINT (490897.3699732451 5217773.066332626),82
2863,2863,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5220000_image.shp,478834.552192086,5220623.514250644,0,,2019,WOOD,POINT (478834.552192086 5220623.514250644),11
2864,2864,/orange/idtrees-collab/draped/2019_WOOD_3_493000_5222000_image.shp,493467.1358499012,5222349.93770932,0,,2019,WOOD,POINT (493467.1358499012 5222349.93770932),71
2865,2865,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5216000_image.shp,480112.4761850486,5216172.599986025,0,,2019,WOOD,POINT (480112.4761850486 5216172.599986025),95
2866,2866,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5222000_image.shp,481568.5764215075,5222257.464879142,0,,2019,WOOD,POINT (481568.5764215075 5222257.464879142),21
2867,2867,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5217000_image.shp,488223.3085213567,5217155.406869646,0,,2019,WOOD,POINT (488223.3085213567 5217155.406869646),81
2868,2868,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5225000_image.shp,480671.254178265,5225584.131917594,0,,2019,WOOD,POINT (480671.254178265 5225584.131917594),82
2869,2869,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5227000_image.shp,485541.3620742173,5227868.409844713,0,,2019,WOOD,POINT (485541.3620742173 5227868.409844713),71
2870,2870,/orange/idtrees-collab/draped/2019_WOOD_3_491000_5225000_image.shp,491866.8951166873,5225853.654368243,0,,2019,WOOD,POINT (491866.8951166873 5225853.654368243),82
2871,2871,/orange/idtrees-collab/draped/2019_WOOD_3_483000_5229000_image.shp,483382.7908693725,5229759.780305788,0,,2019,WOOD,POINT (483382.7908693725 5229759.780305788),71
2872,2872,/orange/idtrees-collab/draped/2019_WOOD_3_482000_5218000_image.shp,482233.2778078278,5218811.202979332,0,,2019,WOOD,POINT (482233.2778078278 5218811.202979332),95
2873,2873,/orange/idtrees-collab/draped/2019_WOOD_3_476000_5217000_image.shp,476326.842003431,5217507.352364204,0,,2019,WOOD,POINT (476326.842003431 5217507.352364204),71
2874,2874,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5218000_image.shp,488939.402993482,5218408.523362516,0,,2019,WOOD,POINT (488939.402993482 5218408.523362516),71
2875,2875,/orange/idtrees-collab/draped/2019_WOOD_3_486000_5229000_image.shp,486662.9345225165,5229861.69329442,0,,2019,WOOD,POINT (486662.9345225165 5229861.69329442),71
2876,2876,/orange/idtrees-collab/draped/2019_WOOD_3_483000_5220000_image.shp,483782.6935155605,5220549.82667417,0,,2019,WOOD,POINT (483782.6935155605 5220549.82667417),71
2877,2877,/orange/idtrees-collab/draped/2019_WOOD_3_495000_5219000_image.shp,495941.0660678584,5219498.810354173,0,,2019,WOOD,POINT (495941.0660678584 5219498.810354173),82
2878,2878,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5226000_image.shp,490755.4453800008,5226051.07832187,0,,2019,WOOD,POINT (490755.4453800008 5226051.07832187),82
2879,2879,/orange/idtrees-collab/draped/2019_WOOD_3_496000_5221000_image.shp,496536.1969927671,5221816.438351247,3,3.503163304583232,2019,WOOD,POINT (496536.1969927671 5221816.438351247),71
2880,2880,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5219000_image.shp,484537.5640187935,5219885.353076313,1,3.028000116348267,2019,WOOD,POINT (484537.5640187935 5219885.353076313),71
2881,2881,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5218000_image.shp,489474.58798311115,5218112.328570733,0,,2019,WOOD,POINT (489474.5879831112 5218112.328570733),71
2882,2882,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5221000_image.shp,490278.5360497233,5221279.3369567515,1,3.125899245643616,2019,WOOD,POINT (490278.5360497233 5221279.336956752),71
2883,2883,/orange/idtrees-collab/draped/2019_WOOD_3_496000_5221000_image.shp,496579.5959059672,5221859.5443703635,0,,2019,WOOD,POINT (496579.5959059672 5221859.544370363),71
2884,2884,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5215000_image.shp,478748.9725209407,5215459.359510088,0,,2019,WOOD,POINT (478748.9725209407 5215459.359510088),11
2885,2885,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5225000_image.shp,481520.26474276977,5225376.542050193,0,,2019,WOOD,POINT (481520.2647427698 5225376.542050193),11
2886,2886,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5227000_image.shp,485569.50268170726,5227959.307744226,0,,2019,WOOD,POINT (485569.5026817073 5227959.307744226),71
2887,2887,/orange/idtrees-collab/draped/2019_WOOD_3_491000_5227000_image.shp,491866.4776852783,5227659.746806239,0,,2019,WOOD,POINT (491866.4776852783 5227659.746806239),82
2888,2888,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5220000_image.shp,480680.394614165,5220394.68999485,0,,2019,WOOD,POINT (480680.394614165 5220394.68999485),71
2889,2889,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5226000_image.shp,490773.01341988787,5226898.777810592,0,,2019,WOOD,POINT (490773.0134198879 5226898.777810592),71
2890,2890,/orange/idtrees-collab/draped/2019_WOOD_3_477000_5216000_image.shp,477479.5718326751,5216234.027865207,0,,2019,WOOD,POINT (477479.5718326751 5216234.027865207),95
2891,2891,/orange/idtrees-collab/draped/2019_WOOD_3_492000_5221000_image.shp,492045.2402837212,5221642.414621308,0,,2019,WOOD,POINT (492045.2402837212 5221642.414621308),71
2892,2892,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5217000_image.shp,489288.1628824782,5217271.291463545,0,,2019,WOOD,POINT (489288.1628824782 5217271.291463545),71
2893,2893,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5217000_image.shp,489201.39139331755,5217081.061339463,0,,2019,WOOD,POINT (489201.3913933175 5217081.061339463),71
2894,2894,/orange/idtrees-collab/draped/2019_WOOD_3_477000_5216000_image.shp,477673.9072484218,5216140.449525552,0,,2019,WOOD,POINT (477673.9072484218 5216140.449525552),71
2895,2895,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5216000_image.shp,485903.6585572957,5216894.1793893725,0,,2019,WOOD,POINT (485903.6585572957 5216894.179389372),21
2896,2896,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5225000_image.shp,485641.8995523303,5225328.16906223,0,,2019,WOOD,POINT (485641.8995523303 5225328.16906223),71
2897,2897,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5225000_image.shp,481485.4359187535,5225209.202006745,0,,2019,WOOD,POINT (481485.4359187535 5225209.202006745),71
2898,2898,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5225000_image.shp,480377.1087859753,5225698.893583238,5,8.332964653415681,2019,WOOD,POINT (480377.1087859753 5225698.893583238),82
2899,2899,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5224000_image.shp,488665.4065513485,5224014.630800158,2,3.876499891281128,2019,WOOD,POINT (488665.4065513485 5224014.630800158),71
2900,2900,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5223000_image.shp,478819.4416397746,5223446.499218295,0,,2019,WOOD,POINT (478819.4416397746 5223446.499218295),82
2901,2901,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5222000_image.shp,481176.7639762078,5222937.2339814715,0,,2019,WOOD,POINT (481176.7639762078 5222937.233981472),71
2902,2902,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5222000_image.shp,481439.5911252319,5222696.472428277,0,,2019,WOOD,POINT (481439.5911252319 5222696.472428277),82
2903,2903,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5225000_image.shp,489138.2577584971,5225826.022985596,0,,2019,WOOD,POINT (489138.2577584971 5225826.022985596),21
2904,2904,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5219000_image.shp,478402.18649697,5219623.871349377,0,,2019,WOOD,POINT (478402.18649697 5219623.871349377),82
2905,2905,/orange/idtrees-collab/draped/2019_WOOD_3_482000_5229000_image.shp,482757.3152111454,5229272.89664931,0,,2019,WOOD,POINT (482757.3152111454 5229272.89664931),81
2906,2906,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5224000_image.shp,485943.5341610876,5224797.640905429,0,,2019,WOOD,POINT (485943.5341610876 5224797.640905429),82
2907,2907,/orange/idtrees-collab/draped/2019_WOOD_3_483000_5225000_image.shp,483441.5075221728,5225383.3658626815,0,,2019,WOOD,POINT (483441.5075221728 5225383.365862682),71
2908,2908,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5220000_image.shp,485338.1697952986,5220188.5242337715,0,,2019,WOOD,POINT (485338.1697952986 5220188.524233771),82
2909,2909,/orange/idtrees-collab/draped/2019_WOOD_3_494000_5222000_image.shp,494453.3306398363,5222579.306194084,0,,2019,WOOD,POINT (494453.3306398363 5222579.306194084),71
2910,2910,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5223000_image.shp,478382.54779403796,5223633.563312137,0,,2019,WOOD,POINT (478382.547794038 5223633.563312137),95
2911,2911,/orange/idtrees-collab/draped/2019_WOOD_3_491000_5227000_image.shp,491423.3433776368,5227032.9094167715,0,,2019,WOOD,POINT (491423.3433776368 5227032.909416771),71
2912,2912,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5218000_image.shp,480176.8856394875,5218254.757430782,1,3.100593877243996,2019,WOOD,POINT (480176.8856394875 5218254.757430782),71
2913,2913,/orange/idtrees-collab/draped/2019_WOOD_3_477000_5221000_image.shp,477451.5374937579,5221640.375838754,0,,2019,WOOD,POINT (477451.5374937579 5221640.375838754),95
2914,2914,/orange/idtrees-collab/draped/2019_WOOD_3_476000_5223000_image.shp,476169.89990664716,5223542.74247404,0,,2019,WOOD,POINT (476169.8999066472 5223542.74247404),82
2915,2915,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5219000_image.shp,488863.0029951394,5219139.618377387,0,,2019,WOOD,POINT (488863.0029951394 5219139.618377387),71
2916,2916,/orange/idtrees-collab/draped/2019_WOOD_3_495000_5221000_image.shp,495912.0016634232,5221608.281052282,0,,2019,WOOD,POINT (495912.0016634232 5221608.281052282),71
2917,2917,/orange/idtrees-collab/draped/2019_WOOD_3_491000_5224000_image.shp,491450.4236943057,5224929.7930147005,1,3.3814449482917786,2019,WOOD,POINT (491450.4236943057 5224929.793014701),71
2918,2918,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5218000_image.shp,484470.4543995502,5218741.052693118,0,,2019,WOOD,POINT (484470.4543995502 5218741.052693118),11
2919,2919,/orange/idtrees-collab/draped/2019_WOOD_3_482000_5221000_image.shp,482372.3815628163,5221865.683001556,0,,2019,WOOD,POINT (482372.3815628163 5221865.683001556),71
2920,2920,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5229000_image.shp,481305.0914479805,5229479.76285213,1,3.047137192106247,2019,WOOD,POINT (481305.0914479805 5229479.76285213),31
2921,2921,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5230000_image.shp,480668.5639196872,5230597.726415114,0,,2019,WOOD,POINT (480668.5639196872 5230597.726415114),71
2922,2922,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5222000_image.shp,484491.6336005211,5222838.328955579,0,,2019,WOOD,POINT (484491.6336005211 5222838.328955579),82
2923,2923,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5224000_image.shp,478370.9299788011,5224384.566020248,0,,2019,WOOD,POINT (478370.9299788011 5224384.566020248),71
2924,2924,/orange/idtrees-collab/draped/2019_WOOD_3_479000_5215000_image.shp,479521.4390329527,5215698.896210348,0,,2019,WOOD,POINT (479521.4390329527 5215698.896210348),95
2925,2925,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5225000_image.shp,489494.0050004315,5225073.511033071,0,,2019,WOOD,POINT (489494.0050004315 5225073.511033071),11
2926,2926,/orange/idtrees-collab/draped/2019_WOOD_3_495000_5220000_image.shp,495447.5300394394,5220648.424611596,0,,2019,WOOD,POINT (495447.5300394394 5220648.424611596),82
2927,2927,/orange/idtrees-collab/draped/2019_WOOD_3_476000_5219000_image.shp,476148.5149956095,5219786.453573846,0,,2019,WOOD,POINT (476148.5149956095 5219786.453573846),82
2928,2928,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5222000_image.shp,484674.8910858322,5222714.883856286,0,,2019,WOOD,POINT (484674.8910858322 5222714.883856286),82
2929,2929,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5222000_image.shp,488901.9593793496,5222516.2909574015,0,,2019,WOOD,POINT (488901.9593793496 5222516.290957402),82
2930,2930,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5219000_image.shp,481838.5705856724,5219652.616560162,0,,2019,WOOD,POINT (481838.5705856724 5219652.616560162),82
2931,2931,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5219000_image.shp,480535.6044632998,5219815.478397465,1,3.0739998817443848,2019,WOOD,POINT (480535.6044632998 5219815.478397465),71
2932,2932,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5219000_image.shp,485905.3397502868,5219809.329765302,1,5.446276597118376,2019,WOOD,POINT (485905.3397502868 5219809.329765302),21
2933,2933,/orange/idtrees-collab/draped/2019_WOOD_3_487000_5218000_image.shp,487781.0839920049,5218917.39741134,0,,2019,WOOD,POINT (487781.0839920049 5218917.39741134),71
2934,2934,/orange/idtrees-collab/draped/2019_WOOD_3_493000_5225000_image.shp,493174.9146751071,5225448.44015041,0,,2019,WOOD,POINT (493174.9146751071 5225448.44015041),71
2935,2935,/orange/idtrees-collab/draped/2019_WOOD_3_488000_5223000_image.shp,488002.6776702176,5223055.569313653,0,,2019,WOOD,POINT (488002.6776702176 5223055.569313653),71
2936,2936,/orange/idtrees-collab/draped/2019_WOOD_3_496000_5218000_image.shp,496515.62725042674,5218330.3948255135,0,,2019,WOOD,POINT (496515.6272504267 5218330.394825513),71
2937,2937,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5222000_image.shp,480649.12551096646,5222526.882957684,0,,2019,WOOD,POINT (480649.1255109665 5222526.882957684),82
2938,2938,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5218000_image.shp,481522.5058225006,5218384.807481798,0,,2019,WOOD,POINT (481522.5058225006 5218384.807481798),95
2939,2939,/orange/idtrees-collab/draped/2019_WOOD_3_492000_5217000_image.shp,492697.352594223,5217215.900521633,0,,2019,WOOD,POINT (492697.352594223 5217215.900521633),71
2940,2940,/orange/idtrees-collab/draped/2019_WOOD_3_479000_5215000_image.shp,479558.2546646371,5215689.939614707,4,8.377775063943862,2019,WOOD,POINT (479558.2546646371 5215689.939614707),95
2941,2941,/orange/idtrees-collab/draped/2019_WOOD_3_491000_5217000_image.shp,491873.237080047,5217045.491958499,0,,2019,WOOD,POINT (491873.237080047 5217045.491958499),11
2942,2942,/orange/idtrees-collab/draped/2019_WOOD_3_492000_5227000_image.shp,492296.22432255204,5227037.888174336,0,,2019,WOOD,POINT (492296.224322552 5227037.888174336),21
2943,2943,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5219000_image.shp,485904.821998762,5219805.857114838,1,5.446276597118376,2019,WOOD,POINT (485904.821998762 5219805.857114838),21
2944,2944,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5223000_image.shp,480640.35558375705,5223878.968407764,0,,2019,WOOD,POINT (480640.355583757 5223878.968407764),11
2945,2945,/orange/idtrees-collab/draped/2019_WOOD_3_481000_5216000_image.shp,481912.7113113954,5216953.0400198735,0,,2019,WOOD,POINT (481912.7113113954 5216953.040019874),95
2946,2946,/orange/idtrees-collab/draped/2019_WOOD_3_478000_5220000_image.shp,478865.5930875145,5220654.224903268,0,,2019,WOOD,POINT (478865.5930875145 5220654.224903268),21
2947,2947,/orange/idtrees-collab/draped/2019_WOOD_3_489000_5226000_image.shp,489615.23363852454,5226420.508012444,0,,2019,WOOD,POINT (489615.2336385245 5226420.508012444),71
2948,2948,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5221000_image.shp,480046.56646960345,5221354.637840638,0,,2019,WOOD,POINT (480046.5664696035 5221354.637840638),82
2949,2949,/orange/idtrees-collab/draped/2019_WOOD_3_490000_5221000_image.shp,490276.0232704576,5221281.998644785,1,3.125899245643616,2019,WOOD,POINT (490276.0232704576 5221281.998644785),71
2950,2950,/orange/idtrees-collab/draped/2019_WOOD_3_496000_5224000_image.shp,496145.2637064021,5224147.214209324,0,,2019,WOOD,POINT (496145.2637064021 5224147.214209324),71
2951,2951,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5227000_image.shp,485627.169980559,5227784.124311056,0,,2019,WOOD,POINT (485627.169980559 5227784.124311056),71
2952,2952,/orange/idtrees-collab/draped/2019_WOOD_3_494000_5217000_image.shp,494648.3830878428,5217551.82932956,0,,2019,WOOD,POINT (494648.3830878428 5217551.82932956),82
2953,2953,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5219000_image.shp,484536.5623290928,5219884.454503907,1,3.028000116348267,2019,WOOD,POINT (484536.5623290928 5219884.454503907),71
2954,2954,/orange/idtrees-collab/draped/2019_WOOD_3_494000_5222000_image.shp,494164.14010608033,5222803.972293173,0,,2019,WOOD,POINT (494164.1401060803 5222803.972293173),82
2955,2955,/orange/idtrees-collab/draped/2019_WOOD_3_492000_5227000_image.shp,492305.8030002526,5227188.726987436,0,,2019,WOOD,POINT (492305.8030002526 5227188.726987436),71
2956,2956,/orange/idtrees-collab/draped/2019_WOOD_3_479000_5222000_image.shp,479924.96064360143,5222372.860021814,0,,2019,WOOD,POINT (479924.9606436014 5222372.860021814),95
2957,2957,/orange/idtrees-collab/draped/2019_WOOD_3_483000_5217000_image.shp,483765.15991709294,5217078.680689791,0,,2019,WOOD,POINT (483765.1599170929 5217078.680689791),82
2958,2958,/orange/idtrees-collab/draped/2019_WOOD_3_480000_5215000_image.shp,480269.4758728559,5215385.588518658,0,,2019,WOOD,POINT (480269.4758728559 5215385.588518658),82
2959,2959,/orange/idtrees-collab/draped/2019_WOOD_3_495000_5224000_image.shp,495881.951704716,5224806.039225431,0,,2019,WOOD,POINT (495881.951704716 5224806.039225431),82
2960,2960,/orange/idtrees-collab/draped/2019_WOOD_3_493000_5225000_image.shp,493903.0119036677,5225998.826002573,0,,2019,WOOD,POINT (493903.0119036677 5225998.826002573),81
2961,2961,/orange/idtrees-collab/draped/2019_WOOD_3_483000_5229000_image.shp,483391.1874272228,5229513.651693194,0,,2019,WOOD,POINT (483391.1874272228 5229513.651693194),95
2962,2962,/orange/idtrees-collab/draped/2019_WOOD_3_495000_5217000_image.shp,495216.1939865631,5217106.664104968,0,,2019,WOOD,POINT (495216.1939865631 5217106.664104968),71
2963,2963,/orange/idtrees-collab/draped/2019_WOOD_3_484000_5225000_image.shp,484128.7479918014,5225317.135229737,0,,2019,WOOD,POINT (484128.7479918014 5225317.135229737),71
2964,2964,/orange/idtrees-collab/draped/2019_WOOD_3_485000_5226000_image.shp,485365.0916574357,5226587.303407008,1,5.347831895828247,2019,WOOD,POINT (485365.0916574357 5226587.303407008),71
